Unnamed: 0,Artist,Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Stream,Duplicated,Kept
16263,AURORA,Stjernestøv,0.38,0.346,6.0,-10.632,0.0557,0.122,0.00126,0.0932,0.0754,72.399,198045.0,498.0,14567286.0,False,True
16264,AURORA,Everything Matters,0.552,0.323,7.0,-9.773,0.0441,0.67,5.02e-05,0.0688,0.353,160.377,213907.0,4307977.0,18889247.0,False,True
16265,AURORA,The Seed,0.307,0.389,5.0,-9.472,0.0318,0.0104,0.0754,0.15,0.0941,132.425,266969.0,13519658.0,31555456.0,False,True
16268,Joey Badass,Love Is Only a Feeling,0.629,0.676,1.0,-7.088,0.191,0.53,0.000325,0.701,0.497,90.377,152041.0,11455967.0,279766211.0,False,True
16269,Joey Badass,Show Me,0.599,0.646,6.0,-6.326,0.337,0.222,4.36e-06,0.128,0.638,176.153,220387.0,877451.0,17890132.0,False,True
16270,Joey Badass,Righteous Minds,0.809,0.638,8.0,-5.646,0.28,0.262,0.0,0.453,0.608,94.893,224043.0,8164632.0,45395559.0,False,True
16271,Joey Badass,TEMPTATION,0.775,0.707,10.0,-5.339,0.152,0.397,0.0,0.874,0.78,104.979,244198.0,1486723.0,175147690.0,False,True
16272,Joey Badass,DEVASTATED,0.812,0.628,10.0,-6.164,0.0682,0.0634,0.0,0.254,0.485,123.004,207059.0,37833366.0,312366212.0,False,True
16273,Joey Badass,Survival Tactics,0.53,0.843,1.0,-2.271,0.39,0.428,0.0,0.164,0.919,199.946,202785.0,25583723.0,73452023.0,False,True
16274,Joey Badass,"327 (feat. Tyler, The Creator & Billie Essco)",0.42,0.701,1.0,-7.582,0.339,0.832,0.0,0.103,0.671,79.716,349040.0,2115740.0,50741191.0,False,True
16275,Joey Badass,Paper Trail$,0.548,0.829,1.0,-4.103,0.285,0.339,0.0,0.537,0.452,93.62,194739.0,20114207.0,108006517.0,False,True
16276,Joey Badass,THE REV3NGE,0.665,0.846,8.0,-3.874,0.0686,0.0205,0.0,0.157,0.44,130.946,147213.0,2055819.0,21067064.0,False,True
16277,Joey Badass,The Highs & The Lows,0.539,0.714,5.0,-4.543,0.455,0.288,0.0,0.174,0.458,81.709,255609.0,9935065.0,13076275.0,False,True
16278,Ray Dalton,Call It Love,0.616,0.841,5.0,-4.779,0.076,0.0559,0.00217,0.417,0.714,110.029,154561.0,6035929.0,59682401.0,False,True
16279,Ray Dalton,Manila,0.678,0.735,7.0,-5.996,0.0617,0.234,0.0,0.423,0.71,150.091,144621.0,7776430.0,67007190.0,False,True
16280,Ray Dalton,In My Bones,0.636,0.699,5.0,-4.432,0.0396,0.302,0.0,0.263,0.709,96.962,191053.0,23025816.0,71266797.0,False,True
16281,Ray Dalton,Better Days,0.71,0.72,11.0,-5.455,0.0933,0.105,0.0,0.271,0.548,87.927,201089.0,410414.0,5879650.0,False,True
16282,Ray Dalton,The Best Is Yet To Come,0.632,0.782,8.0,-3.927,0.034,0.175,0.0,0.0553,0.661,90.056,183067.0,410414.0,4643780.0,False,True
16283,Ray Dalton,Call It Love - Klingande Remix,0.671,0.687,10.0,-8.669,0.0502,0.0111,0.0193,0.504,0.623,121.992,149508.0,6035929.0,1153344.0,False,True
16284,Ray Dalton,Melody,0.753,0.726,10.0,-4.211,0.0619,0.184,0.0,0.0753,0.383,126.239,142112.0,311417.0,7236472.0,False,True
16285,Ray Dalton,Good Times Hard Times,0.677,0.686,6.0,-5.668,0.0515,0.148,1.22e-06,0.122,0.498,109.917,178332.0,1078163.0,8493068.0,False,True
16286,Ray Dalton,Call It Love - LOVRA Remix,0.656,0.954,7.0,-5.373,0.0395,0.00113,0.257,0.201,0.337,126.032,150476.0,18816.0,393274.0,False,True
16287,Ray Dalton,If You Fall,0.693,0.808,8.0,-5.909,0.0492,0.0996,4.79e-06,0.148,0.487,125.975,187427.0,2020959.0,33373682.0,False,True
16288,Galantis,Heartbreak Anthem (with David Guetta & Little Mix),0.595,0.784,1.0,-4.878,0.102,0.216,0.0,0.0608,0.479,124.111,183726.0,49458320.0,378545558.0,False,True
16289,Galantis,Runaway (U & I),0.506,0.805,1.0,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074.0,404669355.0,742928584.0,False,True
16290,Galantis,Run (with Galantis),0.596,0.88,5.0,-2.697,0.0396,0.0391,0.0,0.0757,0.562,124.048,190093.0,9139126.0,60811787.0,False,True
16291,Galantis,Damn (You’ve Got Me Saying),0.665,0.843,5.0,-3.347,0.0354,0.0654,0.0,0.268,0.845,122.029,195268.0,866650.0,10755583.0,False,True
16292,Galantis,No Money,0.674,0.915,6.0,-3.999,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293.0,629715753.0,783957345.0,False,True
16293,Galantis,Dandelion,0.8,0.66,0.0,-4.903,0.158,0.158,0.02,0.14,0.634,117.923,140012.0,799113.0,104808886.0,False,True
16294,Galantis,Believe (feat. Goodboys) [Galantis Remix],0.709,0.831,1.0,-4.835,0.0397,0.0735,1.75e-06,0.14,0.565,123.998,174283.0,12015.0,1611557.0,False,True
16295,Galantis,Hooked (Hot Stuff),0.675,0.87,6.0,-2.878,0.0965,0.00281,1.65e-05,0.171,0.785,120.024,171188.0,4437667.0,1049528.0,False,True
16296,Galantis,Peanut Butter Jelly,0.708,0.945,5.0,-3.247,0.234,0.00104,0.0803,0.227,0.545,127.96,203133.0,136375831.0,280951537.0,False,True
16297,Galantis,My Universe - Galantis Remix,0.596,0.915,4.0,-4.711,0.0682,0.0949,1.7e-06,0.12,0.629,120.024,224908.0,2067753.0,24878215.0,False,True
16298,Denzel Curry,GOATED. (feat. Denzel Curry),0.946,0.483,0.0,-8.24,0.148,0.0117,3.49e-06,0.328,0.429,123.041,197381.0,975244.0,6422841.0,False,True
16299,Denzel Curry,Walkin,0.557,0.654,11.0,-7.201,0.196,0.134,0.0,0.291,0.386,135.983,280000.0,9328616.0,53628806.0,False,True
16300,Denzel Curry,X-Wing,0.787,0.675,2.0,-7.629,0.136,0.109,0.0,0.695,0.424,119.988,176000.0,945462.0,15773138.0,False,True
16301,Denzel Curry,Ultimate,0.493,0.826,9.0,-3.106,0.311,0.095,3.42e-06,0.252,0.75,112.865,189974.0,7988126.0,195254202.0,False,True
16302,Denzel Curry,Dynasties & Dystopia (from the series Arcane League of Legends),0.703,0.834,1.0,-5.134,0.0603,0.0139,0.0,0.1,0.863,153.97,178080.0,12997404.0,66398374.0,False,True
16303,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,0.794,0.448,10.0,-4.771,0.0539,0.591,0.0,0.109,0.588,120.055,231333.0,568734.0,193608885.0,False,True
16304,Denzel Curry,RICKY,0.776,0.562,9.0,-6.901,0.363,0.0399,0.0,0.138,0.521,169.03,147867.0,29613288.0,115605446.0,False,True
16305,Denzel Curry,Sanjuro,0.732,0.656,9.0,-9.377,0.0886,0.121,1.91e-05,0.295,0.169,127.952,127573.0,360736.0,10702349.0,False,True
16306,Denzel Curry,Bruuuh (with Denzel Curry) - Remix,0.813,0.621,9.0,-9.273,0.209,0.0144,4.03e-05,0.0793,0.377,112.101,206446.0,6185892.0,39147511.0,False,True
16307,Denzel Curry,Tally (with Denzel Curry),0.714,0.869,0.0,-2.611,0.0862,0.0414,0.0,0.748,0.614,122.044,147746.0,253803.0,807806.0,False,True
16308,Eyedress,Jealous,0.474,0.921,9.0,-10.431,0.0457,0.00491,0.85,0.476,0.696,93.01,122339.0,41643830.0,397464720.0,False,True
16309,Eyedress,Romantic Lover,0.658,0.447,9.0,-9.299,0.0869,0.701,0.924,0.198,0.538,184.316,86739.0,4668014.0,172879134.0,False,True
16310,Eyedress,Something About You,0.648,0.781,9.0,-8.736,0.0271,0.0332,0.013,0.305,0.822,133.417,153313.0,5489534.0,175651022.0,False,True
16311,Eyedress,Cocaine Sunday,0.544,0.765,4.0,-6.491,0.0259,0.00818,0.821,0.15,0.429,153.916,168740.0,6554.0,40532400.0,False,True
16312,Eyedress,On Fye,0.484,0.804,1.0,-5.884,0.0286,0.0111,0.116,0.268,0.802,92.425,127000.0,205772.0,21789070.0,False,True
16313,Eyedress,Body Dysmorphia,0.495,0.662,11.0,-7.899,0.0391,0.0493,0.909,0.119,0.966,165.209,125085.0,497849.0,8218082.0,False,True
16314,Eyedress,Kiss Me Like It's the First Time,0.636,0.593,11.0,-10.269,0.0364,0.0755,0.859,0.0454,0.223,113.007,176283.0,848380.0,12139973.0,False,True
16315,Eyedress,Can I See You Tonight?,0.444,0.615,9.0,-10.62,0.0508,0.237,0.898,0.115,0.613,197.88,157576.0,1633934.0,10820114.0,False,True
16316,Eyedress,Let's Skip to the Wedding,0.454,0.966,9.0,-6.972,0.0441,0.0213,0.034,0.058,0.643,148.21,98209.0,629343.0,9722368.0,False,True
16317,Eyedress,Anything for You,0.531,0.495,2.0,-11.262,0.0247,0.241,0.346,0.135,0.762,90.044,89333.0,31008.0,3040588.0,False,True
16318,Ángela Aguilar,Qué Agonía,0.732,0.573,11.0,-5.733,0.0237,0.56,9.34e-06,0.0543,0.882,97.502,152923.0,150072255.0,98582948.0,False,True
16319,Ángela Aguilar,Dime Cómo Quieres,0.839,0.667,11.0,-3.961,0.031,0.322,0.0,0.244,0.878,124.889,171360.0,607883484.0,198065883.0,False,True
16320,Ángela Aguilar,Tu Sangre en Mi Cuerpo,0.634,0.44,2.0,-4.266,0.0277,0.322,0.0,0.311,0.59,126.052,238023.0,233284390.0,62021525.0,False,True
16321,Ángela Aguilar,Ella Qué Te Dio,0.535,0.325,5.0,-7.64,0.0297,0.749,0.0,0.106,0.424,121.674,228990.0,29153204.0,23016894.0,False,True
16322,Ángela Aguilar,La Llorona,0.808,0.253,7.0,-7.267,0.0332,0.847,4.24e-05,0.229,0.274,122.879,490753.0,208749849.0,54658192.0,False,True
16323,Ángela Aguilar,Ahí Donde Me Ven,0.652,0.521,2.0,-4.333,0.0328,0.4,0.0,0.109,0.4,119.976,244642.0,42039603.0,34702312.0,False,True
16324,Ángela Aguilar,Fruta Prohibida,0.796,0.385,1.0,-7.928,0.0285,0.319,0.0,0.0683,0.909,105.201,173034.0,27930163.0,35905117.0,False,True
16325,Ángela Aguilar,Lo Busqué,0.631,0.393,7.0,-4.781,0.0265,0.794,0.0,0.358,0.391,132.183,250671.0,13627184.0,42570338.0,False,True
16326,Ángela Aguilar,En Realidad,0.592,0.743,2.0,-4.103,0.0292,0.429,3.03e-06,0.0956,0.763,127.926,205236.0,71686653.0,40313397.0,False,True
16327,Ángela Aguilar,Nada Más Decídete,0.889,0.672,10.0,-6.155,0.035,0.21,1.63e-06,0.142,0.978,124.964,186840.0,868506.0,1315430.0,False,True
16338,Thomas Rhett,Die A Happy Man,0.595,0.389,2.0,-9.245,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427.0,265398540.0,520823719.0,False,True
16339,Thomas Rhett,Look What God Gave Her,0.739,0.85,2.0,-3.966,0.0308,0.0272,0.0,0.181,0.883,113.0,168960.0,49825212.0,201625935.0,False,True
